user_id,age,gender,subscription_type,tenure_months,weekly_viewing_hours,content_diversity,price_increase,technical_issues,customer_service_calls,account_sharing,competing_services,last_login_days,binge_watching,user_rating,recommended_content_watched,signup_date,region,device_type,churn_probability
795,35,M,Standard,47,6.861330469577472,7,0,0,0,0,0,29,1,4.2952420875214035,0.23592011047338368,2024-10-07 18:28:14.279677,Oceania,Mobile,0.269671729881986
796,68,F,Premium,38,8.559805630389619,6,0,1,0,1,1,1,1,3.552620261947323,0.3741710935915801,2024-10-08 18:28:14.279677,Asia,TV,0.2802146669159335
797,22,F,Premium,20,17.092656725740184,1,0,0,0,0,4,18,0,1.2497007347300535,0.18260139808227804,2024-10-09 18:28:14.279677,Oceania,Computer,0.518071554330757
798,64,F,Basic,27,0.0,8,0,1,0,0,2,20,1,3.609384990332553,0.0728992727091472,2024-10-10 18:28:14.279677,Asia,Computer,0.3897387651293202
799,42,M,Premium,41,16.384826930440937,2,0,3,1,1,1,11,1,4.646318405008875,0.22509166459468022,2024-10-11 18:28:14.279677,Latin America,Mobile,0.36343034719015904
800,19,M,Basic,54,11.690117405508541,5,0,0,0,0,1,9,0,2.5177815475238057,0.5336356312370426,2024-10-12 18:28:14.279677,Asia,Computer,0.3374394955337975
801,27,M,Basic,20,3.964891760713922,9,0,1,0,0,3,12,0,4.352530102421444,0.6957452483567053,2024-10-13 18:28:14.279677,Europe,Computer,0.39504187582183187
802,47,F,Basic,44,4.623438034753811,8,1,0,0,1,2,28,1,2.252644571448716,0.774020922965081,2024-10-14 18:28:14.279677,North America,Tablet,0.5056658530199307
803,67,M,Standard,19,18.381965136041018,2,0,0,1,1,3,29,0,3.280413166189211,0.04293615486771707,2024-10-15 18:28:14.279677,Asia,Mobile,0.4682429034226527
804,62,F,Basic,20,5.272465600286344,9,0,1,0,1,2,21,0,3.5936976734831294,0.42798617221259116,2024-10-16 18:28:14.279677,North America,Computer,0.4088484733858018
805,22,Other,Standard,35,4.233247447020203,5,0,0,0,1,1,22,0,3.7119801502355796,0.12221158358536732,2024-10-17 18:28:14.279677,Latin America,Computer,0.3792785610172177
806,50,M,Standard,47,15.686572711823647,6,1,0,0,1,3,19,0,4.530197257857393,0.43120038644467185,2024-10-18 18:28:14.279677,Latin America,TV,0.4942724139064952
807,18,F,Standard,2,11.692764381429571,3,0,0,0,1,4,22,0,1.9384890680251283,0.4339758491202951,2024-10-19 18:28:14.279677,Europe,Tablet,0.5262411355158616
808,35,M,Premium,30,5.310372117318006,3,0,0,0,1,2,14,1,2.0494783411558988,0.4982116867122437,2024-10-20 18:28:14.279677,Europe,Tablet,0.38547910460663387
809,49,F,Standard,53,11.083124877023096,8,0,2,0,0,1,25,1,3.816163973242947,0.8928306262632394,2024-10-21 18:28:14.279677,Asia,TV,0.32124989184888536
810,64,M,Basic,34,4.871236581798613,2,1,2,1,0,0,2,0,1.7087752499361524,0.8050955026240895,2024-10-22 18:28:14.279677,Oceania,TV,0.6000177228969515
811,66,F,Basic,22,15.504106992113027,2,0,2,0,1,2,22,0,2.8570816198558413,0.6367208451363918,2024-10-23 18:28:14.279677,Latin America,TV,0.5127760161237425
812,28,F,Basic,3,15.306854824365669,5,0,0,0,0,2,19,1,1.0801375363088606,0.8854073229335307,2024-10-24 18:28:14.279677,North America,TV,0.42565603062127205
813,38,F,Basic,6,12.660030994109714,6,0,1,0,0,4,28,0,1.5639173479604564,0.6784686165046233,2024-10-25 18:28:14.279677,Oceania,Tablet,0.5234781602273402
814,43,F,Basic,15,11.808305306235082,2,0,0,0,0,2,12,1,3.7153855401154456,0.8188549607630752,2024-10-26 18:28:14.279677,Latin America,Computer,0.37127578768992425
815,42,F,Basic,27,18.80594062433687,5,1,0,0,0,2,7,1,3.989846413927016,0.5637783009841266,2024-10-27 18:28:14.279677,Asia,Computer,0.46940227542357965
816,39,F,Premium,10,9.998431636941126,7,1,0,1,0,4,24,1,1.4612761329515074,0.5252182516309006,2024-10-28 18:28:14.279677,Latin America,TV,0.6101357491045901
817,44,F,Standard,9,4.090629372895994,8,0,1,1,1,4,6,0,1.910838201644788,0.7240972427723847,2024-10-29 18:28:14.279677,Europe,Mobile,0.4629685436541215
818,66,F,Basic,33,12.247369564161534,7,1,0,1,1,3,23,0,1.3956177861482044,0.019689311975751078,2024-10-30 18:28:14.279677,North America,TV,0.6274655824070681
819,30,M,Standard,32,20.43023524768557,8,0,1,0,1,1,7,0,2.7336513757004672,0.6903775716314234,2024-10-31 18:28:14.279677,North America,Computer,0.3036142900757151
820,50,F,Basic,48,4.92620253407074,9,0,0,0,1,1,17,0,1.504464282978533,0.9345182184043647,2024-11-01 18:28:14.279677,Europe,Mobile,0.348618112637784
821,51,F,Standard,6,8.192686166530072,5,0,0,1,0,3,8,0,2.74918406866756,0.7139420798267541,2024-11-02 18:28:14.279677,Oceania,TV,0.4393624137308225
822,58,F,Standard,41,12.082230190507264,5,0,1,0,0,1,5,1,3.9283930232045265,0.0367937242972185,2024-11-03 18:28:14.279677,Europe,Mobile,0.28923751674955783
823,52,M,Standard,59,9.730475754971303,4,1,1,0,0,2,26,1,3.73355453257367,0.3778856407727239,2024-11-04 18:28:14.279677,North America,TV,0.46178319960947173
824,18,F,Standard,36,5.0884820981134276,9,0,0,0,1,3,3,1,2.121841947407381,0.8095813022712861,2024-11-05 18:28:14.279677,Asia,Tablet,0.33219284602777543
825,38,M,Premium,59,15.609289281152353,5,0,0,0,0,3,14,1,3.69505019698773,0.95860855004442,2024-11-06 18:28:14.279677,Oceania,Computer,0.2736166566623864
826,65,F,Premium,2,21.600203610086297,2,0,0,0,0,1,4,0,4.710848523598308,0.37016335563637726,2024-11-07 18:28:14.279677,Latin America,TV,0.3594554069069948
827,23,M,Standard,29,10.980657295119537,8,0,1,1,1,0,25,1,2.390097548339662,0.8411940558769081,2024-11-08 18:28:14.279677,Asia,Mobile,0.28755798403007465
828,45,F,Standard,4,5.479658551319998,7,0,1,0,0,1,4,0,2.3164766147904263,0.863809875301513,2024-11-09 18:28:14.279677,Oceania,Computer,0.38156827588409487
829,34,Other,Standard,1,2.2551973747326244,8,0,1,0,1,0,6,0,3.28575460592807,0.12328639932605001,2024-11-10 18:28:14.279677,North America,TV,0.38251495507043276
830,22,M,Basic,19,11.289879906105904,3,1,1,0,1,3,29,0,1.9820072441098873,0.8457884667186873,2024-11-11 18:28:14.279677,North America,TV,0.6322525767315608
831,48,Other,Basic,26,15.519386716581288,4,0,0,0,0,0,8,1,3.606315711921008,0.32424989563861506,2024-11-12 18:28:14.279677,Asia,TV,0.30471765564172465
832,22,M,Basic,25,12.375838732476907,5,0,0,0,0,2,6,1,4.329047082689923,0.5932377215654173,2024-11-13 18:28:14.279677,Oceania,TV,0.3259102567077387
833,55,F,Standard,10,9.987980795405731,6,1,1,0,1,4,8,0,2.837274020394528,0.538962119356421,2024-11-14 18:28:14.279677,Latin America,Tablet,0.6050923567953816
834,20,F,Standard,53,7.053641741053469,1,1,1,1,0,0,19,0,3.7180292997135296,0.6630538637361206,2024-11-15 18:28:14.279677,Latin America,Computer,0.4611889611463403
835,40,F,Basic,15,4.5391818364095515,4,0,0,0,0,4,9,0,3.6075416955319812,0.7404646509447302,2024-11-16 18:28:14.279677,Europe,Tablet,0.46560471272644754
836,54,F,Premium,59,14.17375663162441,5,1,1,0,0,2,29,0,1.154662247390358,0.4408810976185801,2024-11-17 18:28:14.279677,Asia,Computer,0.5396104250032532
837,54,F,Premium,22,14.568858106927928,7,0,1,1,1,4,25,0,1.7336651807031056,0.8883108221491324,2024-11-18 18:28:14.279677,Oceania,TV,0.4488210581122445
838,27,M,Standard,51,2.271351066546334,5,0,0,0,0,2,3,1,4.574120007272519,0.8094984215615613,2024-11-19 18:28:14.279677,Asia,Computer,0.26278569092909315
839,27,M,Standard,48,17.94919489090342,1,0,0,0,1,4,5,1,4.755568589460077,0.7854210926478598,2024-11-20 18:28:14.279677,Latin America,Mobile,0.3108620409394558
840,36,F,Premium,21,12.870356104470007,7,1,1,1,1,4,23,0,4.121758559644709,0.45824684193429177,2024-11-21 18:28:14.279677,Oceania,Computer,0.5747689173585939
841,34,F,Basic,59,16.997973225728966,8,0,0,0,0,1,13,1,4.6849925933107786,0.03757288584461016,2024-11-22 18:28:14.279677,North America,Mobile,0.24766365262819132
842,38,F,Standard,56,3.2893612575744244,7,0,1,2,1,0,8,0,2.224594603674299,0.4922564063789444,2024-11-23 18:28:14.279677,North America,Mobile,0.3004118031876561
843,31,F,Basic,22,3.1708792229228058,4,0,4,0,0,4,0,1,1.990843887116188,0.8984455341441829,2024-11-24 18:28:14.279677,Oceania,Tablet,0.5082524204379547
844,26,M,Standard,36,9.255153451163515,8,1,0,0,0,3,16,0,2.53720075024208,0.19045015560751888,2024-11-25 18:28:14.279677,Asia,Computer,0.5610803131695983
845,63,F,Basic,34,12.51392213447597,5,0,1,0,1,1,12,1,1.2213679942018114,0.9825924720105879,2024-11-26 18:28:14.279677,Asia,TV,0.3368913627226729
846,18,M,Premium,30,18.98180411463482,9,0,0,1,1,0,23,1,4.239486476165311,0.8076906200131714,2024-11-27 18:28:14.279677,North America,Computer,0.22571927410390843
847,68,F,Premium,25,13.530394569075657,5,0,1,1,0,1,26,1,4.936701940460309,0.7098297922820648,2024-11-28 18:28:14.279677,North America,Tablet,0.2891898729147298
848,62,M,Basic,45,8.786593615939832,1,1,3,0,1,0,6,0,4.29611716974644,0.6771599579223208,2024-11-29 18:28:14.279677,Latin America,Mobile,0.5402179000485041
849,30,M,Standard,28,4.868153961670539,9,1,2,0,1,2,8,1,3.2199013394101925,0.5870258819337626,2024-11-30 18:28:14.279677,Oceania,Mobile,0.5472762759536717
850,21,M,Premium,1,16.150002863595752,5,0,0,0,1,4,10,0,2.181127881931799,0.720670323249132,2024-12-01 18:28:14.279677,Asia,Tablet,0.4706629680907636
851,18,M,Standard,49,5.176472871246426,6,0,2,1,0,3,2,0,1.7907915541743225,0.42190555621932047,2024-12-02 18:28:14.279677,Latin America,Tablet,0.4729264215535311
852,66,F,Premium,45,18.142342773861607,4,1,0,0,1,1,25,0,2.45625148718664,0.8452881080201297,2024-12-03 18:28:14.279677,Asia,Computer,0.4840401650218231
853,57,M,Standard,4,8.578076751967453,6,0,1,0,0,1,11,1,3.6678781181928253,0.6963459560952808,2024-12-04 18:28:14.279677,North America,Mobile,0.3327166053750637
854,49,M,Basic,7,17.952910363089252,8,1,2,1,0,1,20,1,2.7882462221632944,0.7712531123795491,2024-12-05 18:28:14.279677,Oceania,Tablet,0.5736713611163401
855,51,M,Basic,49,13.394656450296392,3,1,1,1,1,1,2,0,4.736239280337944,0.7924874221659796,2024-12-06 18:28:14.279677,Europe,Computer,0.4370520065748255
856,45,M,Basic,9,9.315022552787708,5,0,1,0,1,4,14,0,4.41688137186293,0.09207004570890254,2024-12-07 18:28:14.279677,Oceania,Computer,0.4834288251717208
857,48,M,Standard,36,7.403018140869367,2,0,1,0,0,0,20,1,1.4096024638515958,0.05564077268773793,2024-12-08 18:28:14.279677,Europe,TV,0.37079130437827107
858,25,M,Basic,19,8.2954606132696,2,0,0,0,0,4,9,0,1.52610089554284,0.8009858684847359,2024-12-09 18:28:14.279677,Latin America,Mobile,0.5020282436288434
859,56,F,Standard,1,12.141583461876188,7,0,0,0,0,2,0,0,3.7049567412004434,0.2593840210382462,2024-12-10 18:28:14.279677,Europe,Computer,0.3949818305336599
860,43,F,Standard,10,10.385782481088583,6,0,0,0,1,4,13,0,1.9230735599214173,0.5819698075118143,2024-12-11 18:28:14.279677,Europe,Tablet,0.4775732353685656
861,51,F,Standard,36,7.030942959656475,4,0,0,0,0,4,26,1,4.164119508047005,0.44371085521898623,2024-12-12 18:28:14.279677,Latin America,Mobile,0.3936130383016548
862,20,M,Premium,9,9.17184294841184,5,0,0,0,0,2,19,0,3.3654325693054123,0.022039203667634233,2024-12-13 18:28:14.279677,Oceania,Tablet,0.44538855967654356
863,67,M,Premium,45,10.392885148595749,1,0,0,0,0,4,5,1,1.9193221109334,0.04028125816627148,2024-12-14 18:28:14.279677,Latin America,Tablet,0.42495658171868406
864,29,F,Standard,46,0.0,7,0,3,0,1,0,1,0,2.9147471899223647,0.8271252422787957,2024-12-15 18:28:14.279677,North America,Computer,0.3631106988495177
865,18,F,Premium,42,12.290840573943493,8,0,0,0,1,3,28,0,2.6243051694681334,0.6076775614887239,2024-12-16 18:28:14.279677,North America,Computer,0.3895483373883141
866,61,M,Standard,32,5.101393876415966,9,1,0,0,1,2,22,0,4.492637436757619,0.5238430787368449,2024-12-17 18:28:14.279677,Europe,TV,0.49784754767041156
867,22,M,Standard,32,4.233337983971275,8,0,0,0,1,1,7,0,1.128649899908201,0.9443520834717503,2024-12-18 18:28:14.279677,Latin America,Tablet,0.3554093885269726
868,47,M,Premium,6,1.5632782644464491,5,1,2,0,0,0,0,0,4.583375561867159,0.17311502592884487,2024-12-19 18:28:14.279677,Latin America,Computer,0.5865501809373216
869,47,M,Basic,48,1.0305375106605492,3,0,0,1,0,3,28,0,3.6083307315189734,0.2579708396587985,2024-12-20 18:28:14.279677,Latin America,TV,0.44987376836535947
870,34,M,Basic,38,3.2227624844385536,9,0,0,0,0,0,3,1,3.950152750193515,0.7567390782356272,2024-12-21 18:28:14.279677,Oceania,Mobile,0.2436668470678521
871,65,F,Premium,17,6.454895211847548,6,1,1,0,1,0,26,0,1.010429853570535,0.7752352279579294,2024-12-22 18:28:14.279677,Asia,TV,0.5509293749165216
872,64,F,Standard,10,19.76629568763284,5,0,0,0,0,1,3,1,3.5129577361489295,0.40489719643916444,2024-12-23 18:28:14.279677,Asia,TV,0.31258244169884525
873,40,F,Premium,50,7.37060162052398,3,0,0,0,0,3,28,1,3.353944654844104,0.95097843464376,2024-12-24 18:28:14.279677,Asia,Tablet,0.34429764859654866
874,32,F,Premium,27,10.888750531340158,6,0,1,1,0,0,4,1,3.1488222255451994,0.9382545777151706,2024-12-25 18:28:14.279677,Oceania,Mobile,0.2530476112549429
875,54,F,Basic,54,12.002406932531644,3,0,0,0,0,1,29,1,4.143467426823539,0.012409715060159532,2024-12-26 18:28:14.279677,Latin America,Tablet,0.3309339232740294
876,38,F,Premium,50,10.655325931079243,6,0,1,0,0,2,27,0,3.223484385586021,0.17232790234072504,2024-12-27 18:28:14.279677,Asia,Tablet,0.37484136054718015
877,31,F,Standard,35,9.612782696370031,4,0,2,0,1,1,27,0,4.42838875823943,0.8202194416838713,2024-12-28 18:28:14.279677,Latin America,TV,0.412433782596373
878,19,M,Standard,52,4.023531182003777,2,0,0,0,1,4,19,1,1.9305259456385535,0.3352166848260083,2024-12-29 18:28:14.279677,Europe,TV,0.4250577749581114
879,28,M,Standard,59,17.25463774139606,8,0,1,0,1,1,8,1,4.223930355886799,0.09546267869982838,2024-12-30 18:28:14.279677,Asia,Computer,0.22633422155971863
880,68,M,Premium,21,19.035983218189426,4,0,2,0,1,1,22,1,1.717251091299223,0.7849991744235836,2024-12-31 18:28:14.279677,Europe,TV,0.4257616244450289
881,56,F,Basic,25,1.5867065293865714,9,0,0,0,0,1,12,1,4.252471167875919,0.45458350557520943,2025-01-01 18:28:14.279677,Oceania,Computer,0.31552417878113853
882,55,F,Standard,28,4.8798570455681025,7,0,0,2,0,0,17,1,4.761854075314271,0.49241078671537186,2025-01-02 18:28:14.279677,North America,Tablet,0.2660017126858574
883,51,M,Standard,47,8.600948288114969,2,0,1,0,1,3,16,0,2.3427765692415363,0.18636938881617127,2025-01-03 18:28:14.279677,Oceania,TV,0.43414791212194026
884,55,F,Standard,15,5.177311025449043,4,1,2,0,1,1,24,1,3.1195452559207553,0.6608950539389278,2025-01-04 18:28:14.279677,Oceania,Mobile,0.5944954344194546
885,67,M,Standard,4,12.529827767279325,5,0,1,0,0,1,0,0,3.6333160916925906,0.5512413181226177,2025-01-05 18:28:14.279677,Oceania,Mobile,0.36304529005879205
886,51,F,Basic,29,6.358638987966935,3,0,0,0,1,4,21,0,1.3178866634179784,0.2066729377890758,2025-01-06 18:28:14.279677,Asia,Tablet,0.5342580085329195
887,35,M,Basic,59,20.825280339033014,9,0,2,0,0,4,14,0,2.976322872816481,0.3403315084392068,2025-01-07 18:28:14.279677,Europe,Tablet,0.44947307311031065
888,47,M,Basic,9,15.952742971717981,5,1,1,1,0,2,1,0,2.442339906352987,0.596879287336172,2025-01-08 18:28:14.279677,Asia,TV,0.5658323229912672
889,32,F,Premium,27,11.062870153161075,2,0,0,0,1,2,15,0,4.489822525005232,0.9248722554334101,2025-01-09 18:28:14.279677,North America,Computer,0.3562627678504741
890,44,M,Basic,26,15.13493131659866,3,1,0,0,0,4,19,1,4.506718074833305,0.9203763503214917,2025-01-10 18:28:14.279677,Oceania,TV,0.5293864821635857
891,68,M,Basic,19,15.529502121786544,9,0,1,0,0,3,21,1,3.8031181581889473,0.287905904397483,2025-01-11 18:28:14.279677,Latin America,Computer,0.37781667070610714
892,51,M,Premium,56,7.180262559708783,7,0,0,0,0,2,4,1,3.622897898369993,0.7356209777598849,2025-01-12 18:28:14.279677,North America,TV,0.25678142040614077
893,69,F,Basic,28,5.918913777290176,2,1,0,1,0,3,26,0,3.934753837103427,0.7755190805238095,2025-01-13 18:28:14.279677,Europe,Mobile,0.594167332153351
894,55,F,Premium,17,10.390715314848237,9,0,1,0,1,4,21,1,2.4639476040112283,0.8088230999827948,2025-01-14 18:28:14.279677,North America,Mobile,0.3971651289576059
895,50,M,Standard,43,14.30818062248972,4,0,0,0,1,2,18,0,2.618076987002502,0.57076228475148,2025-01-15 18:28:14.279677,Asia,Computer,0.3705316038250155
896,41,F,Premium,57,10.695301993267089,9,1,0,1,1,1,4,1,3.2148188915548213,0.0105079980995878,2025-01-16 18:28:14.279677,Latin America,TV,0.40550190399167574
897,32,F,Basic,41,2.1150175890450136,2,1,1,1,1,4,1,0,4.75211250945787,0.7616762854462485,2025-01-17 18:28:14.279677,Asia,Tablet,0.5537391384556782
898,47,M,Basic,42,5.985877780245788,4,0,0,0,0,2,6,0,3.8959994964782503,0.10659744982935004,2025-01-18 18:28:14.279677,Oceania,Computer,0.3893498105899045
899,59,M,Standard,50,9.63013568202811,5,0,1,0,0,3,2,0,3.2039569779848933,0.11687138622040183,2025-01-19 18:28:14.279677,Oceania,Mobile,0.37534082928903534
900,68,M,Premium,20,9.621671978370848,2,1,1,0,0,3,16,1,4.081652059586858,0.6056248026461527,2025-01-20 18:28:14.279677,North America,Computer,0.5313661842430231
901,34,M,Standard,45,19.862710883949042,1,0,0,1,0,2,29,0,2.4835612489537002,0.9835205210253016,2025-01-21 18:28:14.279677,Oceania,TV,0.37185589863033425
902,22,F,Basic,40,3.07006028800501,7,1,0,0,0,3,23,0,3.9218668045774825,0.24253947326579983,2025-01-22 18:28:14.279677,Oceania,Tablet,0.5724860458596265
903,46,M,Standard,39,12.527946209179373,1,0,2,0,1,2,23,0,2.6427049931308013,0.6458108800512076,2025-01-23 18:28:14.279677,Europe,Tablet,0.4816566065736077
904,21,F,Standard,49,17.44556554164145,8,0,1,1,1,2,2,0,2.1186456280599444,0.303653645737601,2025-01-24 18:28:14.279677,Europe,Computer,0.3307437502591143
905,27,F,Standard,53,21.35724872711398,3,1,0,1,0,3,12,1,3.43889619008917,0.8987261136105297,2025-01-25 18:28:14.279677,Asia,TV,0.43938079687298603
906,34,M,Standard,23,7.978012884080194,6,0,0,0,1,0,6,0,3.747510238600738,0.593516892113864,2025-01-26 18:28:14.279677,Asia,TV,0.3136560200922269
907,27,F,Premium,47,12.457147263600998,7,0,1,0,0,1,24,0,2.837174244718257,0.20747732765647087,2025-01-27 18:28:14.279677,Europe,Tablet,0.3469207351479903
908,34,M,Standard,32,12.848801785993235,1,0,0,0,1,4,23,0,3.262002925422006,0.2621310504454283,2025-01-28 18:28:14.279677,North America,Mobile,0.4694795949211115
909,37,Other,Basic,52,10.977408657766453,6,0,0,0,1,1,2,0,3.7762642994238274,0.43248073041812096,2025-01-29 18:28:14.279677,Europe,TV,0.3060863363655607
910,41,F,Standard,47,9.50577399380347,7,0,0,0,0,4,14,0,4.070840206230038,0.1220435620298127,2025-01-30 18:28:14.279677,Asia,Tablet,0.39313613645296835
911,22,F,Basic,33,12.17987694750023,6,1,0,0,0,4,28,1,4.582285916332305,0.07873336826348165,2025-01-31 18:28:14.279677,Latin America,Tablet,0.5590578593651793
912,51,F,Standard,57,0.0,4,0,0,0,1,1,17,0,2.4181768250573126,0.6800613957479561,2025-02-01 18:28:14.279677,Oceania,TV,0.3479191079971702
913,23,M,Standard,46,13.410347450313157,1,0,0,0,1,2,28,0,4.805909011410375,0.4071650620891203,2025-02-02 18:28:14.279677,Latin America,TV,0.3640362051000435
914,19,F,Basic,5,10.630889518309836,9,1,0,0,1,3,9,0,3.54911924049235,0.726225791870277,2025-02-03 18:28:14.279677,Latin America,Computer,0.566968356083829
915,30,F,Basic,43,8.887625516108674,4,0,0,0,1,0,22,0,4.150807530795792,0.11005820043762149,2025-02-04 18:28:14.279677,Oceania,Mobile,0.3494675930918905
916,60,F,Basic,48,20.23431097859779,7,0,0,0,1,0,6,0,3.7990761739257533,0.6098655479010957,2025-02-05 18:28:14.279677,Europe,Computer,0.25962800574066314
917,60,F,Premium,34,6.625329906047239,7,0,0,1,0,0,8,0,1.8222869013936265,0.44330679336974044,2025-02-06 18:28:14.279677,North America,Computer,0.3409001672534508
918,65,F,Premium,40,7.984620054674846,2,1,0,0,0,1,4,0,1.2857535320353133,0.057998654457028564,2025-02-07 18:28:14.279677,Latin America,Tablet,0.5574633755747117
919,28,M,Basic,11,19.95776651102367,1,0,1,0,0,1,19,0,3.905145856072481,0.5448019782759769,2025-02-08 18:28:14.279677,North America,Tablet,0.402550974752228
920,68,M,Premium,50,5.839693475750717,8,0,1,0,0,2,7,1,3.044210671178306,0.08280427471454577,2025-02-09 18:28:14.279677,Asia,Mobile,0.31196285255587186
921,64,F,Standard,3,7.249423585317306,8,0,0,0,0,0,13,1,3.8088534736332984,0.8277197477910081,2025-02-10 18:28:14.279677,Latin America,Computer,0.29350952453857765
922,40,M,Basic,58,9.26487288284575,7,0,0,0,1,2,3,1,2.907371215661839,0.6319574653900288,2025-02-11 18:28:14.279677,Asia,Computer,0.28734400427061796
923,33,F,Basic,33,14.203672410647746,8,0,0,0,0,0,19,0,2.248938081666016,0.5569675337604484,2025-02-12 18:28:14.279677,Europe,Tablet,0.34290837400021895
924,48,F,Standard,11,11.039012536766567,3,0,0,0,0,1,27,1,2.140071637038273,0.13346900446965904,2025-02-13 18:28:14.279677,Latin America,Tablet,0.4156851872003137
925,28,M,Standard,16,3.536873264238687,2,0,1,2,1,3,13,1,3.922128523479977,0.287457113504083,2025-02-14 18:28:14.279677,Asia,TV,0.41501558923148085
926,33,M,Standard,18,7.339157184364052,7,1,0,0,0,3,11,1,2.107120325863099,0.49287589713529933,2025-02-15 18:28:14.279677,Asia,Computer,0.5472497699715306
927,25,F,Basic,30,6.963227833938943,8,0,1,2,0,3,1,0,3.8587074837016835,0.633283513639688,2025-02-16 18:28:14.279677,Europe,Mobile,0.3756637904046755
928,21,M,Basic,48,9.613894773884772,1,0,1,0,1,3,12,0,2.535840505269514,0.18323071874215557,2025-02-17 18:28:14.279677,North America,Computer,0.4470367215525895
929,57,F,Standard,55,12.129218293149146,9,0,1,1,1,4,0,0,4.08359361727521,0.008866278133623395,2025-02-18 18:28:14.279677,North America,Tablet,0.3479597104948497
930,21,M,Basic,10,12.09102877943986,4,0,0,0,0,0,19,0,1.5712397031306784,0.3447601872692956,2025-02-19 18:28:14.279677,Latin America,TV,0.43363132949123245
931,42,F,Basic,18,1.1199412297579894,4,0,1,0,0,3,6,0,1.8199197728173822,0.4828714545562436,2025-02-20 18:28:14.279677,Europe,Computer,0.4867895779277529
932,20,M,Basic,38,15.31970493780428,3,0,0,2,1,4,27,1,3.743646422880654,0.18443350559680305,2025-02-21 18:28:14.279677,Latin America,Mobile,0.4225040816250335
933,49,F,Premium,19,11.262844229983118,6,0,1,0,0,4,24,1,3.2409244807930504,0.4921655058552058,2025-02-22 18:28:14.279677,North America,Tablet,0.41466659425046015
934,20,M,Premium,36,16.92266023796953,1,1,0,0,0,4,8,0,1.8155133704863968,0.3384858585692687,2025-02-23 18:28:14.279677,Europe,TV,0.608348690614441
935,44,F,Standard,59,12.220991636453359,6,0,1,1,1,2,27,0,4.611308046907286,0.4550896661064078,2025-02-24 18:28:14.279677,Oceania,Computer,0.3148154677217225
936,46,M,Premium,13,15.50661478867881,2,0,2,1,0,2,25,0,2.103776589650585,0.34745775057859396,2025-02-25 18:28:14.279677,Europe,Mobile,0.54158597014832
937,49,F,Basic,56,12.332726557250634,9,0,0,1,0,4,16,0,2.6842855927745353,0.6284678497868001,2025-02-26 18:28:14.279677,Europe,Tablet,0.3857492520644776
938,67,F,Standard,46,16.73112878101374,2,0,0,0,0,3,20,0,1.8091517674901518,0.04289701099357168,2025-02-27 18:28:14.279677,Oceania,Mobile,0.44311461844325284
939,68,M,Basic,3,12.611253180088893,7,0,0,0,1,0,22,0,2.552110473366057,0.17090528994427356,2025-02-28 18:28:14.279677,Asia,Computer,0.41961859110385885
940,36,M,Standard,10,9.510423767785479,1,0,1,0,1,1,12,0,2.9665870004458967,0.4327508691109996,2025-03-01 18:28:14.279677,Asia,Tablet,0.4194860594761516
941,38,M,Premium,38,21.362173602234407,7,0,0,1,0,2,22,1,2.1809882180516764,0.3562967155518567,2025-03-02 18:28:14.279677,Asia,Computer,0.33193629075214287
942,22,F,Standard,1,14.44518561139946,5,1,2,0,0,3,9,0,4.076374692785933,0.39163195595381706,2025-03-03 18:28:14.279677,North America,TV,0.6561910133142678
943,35,F,Basic,55,12.868722105022066,8,0,0,0,0,3,15,0,2.5757319145849884,0.8037606948804797,2025-03-04 18:28:14.279677,Europe,Computer,0.35932178751613686
944,45,F,Standard,56,3.6184779173083204,4,0,2,1,0,1,5,0,3.9180399998350683,0.8863316582473657,2025-03-05 18:28:14.279677,Oceania,TV,0.36489518506583746
945,59,M,Basic,27,3.5584619126823114,7,0,0,1,0,1,15,0,1.8282887015609735,0.24866878349757005,2025-03-06 18:28:14.279677,North America,Computer,0.4233124343971089
946,39,M,Premium,46,11.463577410709267,6,0,0,1,1,3,10,0,2.508141987172715,0.8363910602863055,2025-03-07 18:28:14.279677,Oceania,Mobile,0.3617095000398595
947,38,F,Standard,8,10.727605988841203,5,0,0,0,0,1,25,1,1.0322331555821407,0.4587898652903578,2025-03-08 18:28:14.279677,North America,Mobile,0.41234158402710935
948,23,F,Standard,51,6.9293871749584195,4,1,0,0,0,3,19,0,4.034550335654847,0.2738206192862208,2025-03-09 18:28:14.279677,North America,Tablet,0.5349020451155323
949,18,Other,Standard,46,10.7049134980603,7,0,3,1,0,1,2,0,3.5035465773219365,0.9854560710046784,2025-03-10 18:28:14.279677,North America,Mobile,0.34843691409768296
950,22,M,Standard,42,17.943134640217977,5,1,2,0,0,1,27,1,4.271293299681824,0.8248017914341673,2025-03-11 18:28:14.279677,Oceania,Mobile,0.49101920372564783
951,58,F,Basic,17,13.477012372751494,5,1,0,0,0,3,28,0,2.822443152410853,0.994253319086536,2025-03-12 18:28:14.279677,Latin America,TV,0.5935511129186198
952,29,M,Standard,9,4.294957451236309,1,0,0,0,0,4,8,0,4.198962574851357,0.16819078442825464,2025-03-13 18:28:14.279677,North America,Mobile,0.4894498658076589
953,43,M,Basic,6,9.442455864285282,2,0,1,0,1,3,14,0,3.5903301770839136,0.14384267394785866,2025-03-14 18:28:14.279677,Asia,TV,0.4951163510323582
954,63,F,Standard,43,5.9751675957371955,5,0,1,0,1,0,27,1,1.0144517301369547,0.5033779529442393,2025-03-15 18:28:14.279677,Europe,TV,0.33949649446333646
